"","Subject","RT_Seconds","Condition","Response"
"8031",75,0.526,"Congruent",1
"8032",75,0.5,"Congruent",1
"8033",75,0.53,"Congruent",1
"8034",75,0.53,"Congruent",1
"8035",75,0.742,"Congruent",1
"8036",80,2.257,"Incongruent",1
"8037",80,0.843,"Incongruent",1
"8038",80,0.9,"Incongruent",1
"8039",80,0.583,"Incongruent",1
"8040",80,0.643,"Incongruent",1
"8041",80,0.619,"Incongruent",1
"8042",80,0.733,"Incongruent",1
"8043",80,0.59,"Incongruent",1
"8044",80,1.82638,"Incongruent",0
"8045",80,1.78,"Incongruent",1
"8046",80,1.795,"Incongruent",1
"8047",80,1.413,"Incongruent",1
"8048",80,0.853,"Incongruent",1
"8049",80,0.617,"Incongruent",1
"8050",80,0.497,"Incongruent",1
"8051",80,0.874,"Incongruent",1
"8052",80,0.959,"Incongruent",1
"8053",80,0.874,"Incongruent",1
"8054",80,0.651,"Incongruent",1
"8055",80,0.784,"Incongruent",1
"8056",80,0.711,"Incongruent",1
"8057",80,0.706,"Incongruent",1
"8058",80,0.82,"Incongruent",1
"8059",80,0.826,"Incongruent",1
"8060",80,1.783,"Incongruent",1
"8061",80,0.7,"Incongruent",1
"8062",80,0.868,"Incongruent",1
"8063",80,1.005,"Incongruent",1
"8064",80,0.832,"Incongruent",1
"8065",80,0.842,"Incongruent",1
"8066",80,0.622,"Incongruent",1
"8067",80,1.079,"Incongruent",1
"8068",80,0.579,"Incongruent",1
"8069",80,0.705,"Incongruent",1
"8070",80,1.36265,"Incongruent",0
"8071",80,0.944,"Incongruent",1
"8072",80,1.109,"Incongruent",1
"8073",80,0.727,"Incongruent",1
"8074",80,0.883,"Incongruent",1
"8075",80,0.671,"Incongruent",1
"8076",80,1.07,"Incongruent",1
"8077",80,0.701,"Incongruent",1
"8078",80,0.603,"Incongruent",1
"8079",80,0.926,"Incongruent",1
"8080",80,0.683,"Incongruent",1
"8081",80,0.726,"Incongruent",1
"8082",80,0.778,"Incongruent",1
"8083",80,0.752,"Incongruent",1
"8084",80,1.158,"Congruent",1
"8085",80,1.763,"Congruent",1
"8086",80,0.966,"Congruent",1
"8087",80,0.91,"Congruent",1
"8088",80,0.756,"Congruent",1
"8089",80,0.726,"Congruent",1
"8090",80,0.873,"Congruent",1
"8091",80,1.133,"Congruent",1
"8092",80,1.199,"Congruent",1
"8093",80,0.665,"Congruent",1
"8094",80,0.871,"Congruent",1
"8095",80,0.63,"Congruent",1
"8096",80,0.716,"Congruent",1
"8097",80,0.654,"Congruent",1
"8098",80,0.642,"Congruent",1
"8099",80,0.576,"Congruent",1
"8100",80,0.63,"Congruent",1
"8101",80,1.019,"Congruent",1
"8102",80,0.791,"Congruent",1
"8103",80,0.748,"Congruent",1
"8104",80,0.629,"Congruent",1
"8105",80,0.623,"Congruent",1
"8106",80,1.863,"Congruent",1
"8107",80,0.67,"Congruent",1
"8108",80,1.369,"Congruent",1
"8109",80,0.584,"Congruent",1
"8110",80,0.752,"Congruent",1
"8111",80,0.905,"Congruent",1
"8112",80,0.622,"Congruent",1
"8113",80,0.656,"Congruent",1
"8114",80,0.748,"Congruent",1
"8115",80,0.786,"Congruent",1
"8116",80,0.766,"Congruent",1
"8117",80,1.013,"Congruent",1
"8118",80,0.611,"Congruent",1
"8119",80,0.6,"Congruent",1
"8120",80,0.745,"Congruent",1
"8121",80,0.653,"Congruent",1
"8122",80,1.302,"Congruent",1
"8123",80,0.82,"Congruent",1
"8124",80,0.802,"Congruent",1
"8125",80,0.617,"Congruent",1
"8126",80,0.989,"Congruent",1
"8127",80,0.694,"Congruent",1
"8128",80,0.706,"Congruent",1
"8129",80,0.577,"Congruent",1
"8130",80,0.643,"Congruent",1
"8131",80,0.578,"Congruent",1
"8132",85,1.287,"Incongruent",1
"8133",85,1.126,"Incongruent",1
"8134",85,0.945,"Incongruent",1
"8135",85,0.825,"Incongruent",1
"8136",85,0.657,"Incongruent",1
"8137",85,1.019,"Incongruent",1
"8138",85,0.672,"Incongruent",1
"8139",85,0.53,"Incongruent",1
"8140",85,0.61,"Incongruent",1
"8141",85,0.627,"Incongruent",1
"8142",85,0.537,"Incongruent",1
"8143",85,1.3062,"Incongruent",0
"8144",85,1.522,"Incongruent",1
"8145",85,0.622,"Incongruent",1
"8146",85,0.499,"Incongruent",1
"8147",85,0.493,"Incongruent",1
"8148",85,0.566,"Incongruent",1
"8149",85,0.476,"Incongruent",1
"8150",85,1.3062,"Incongruent",0
"8151",85,0.87,"Incongruent",1
"8152",85,0.671,"Incongruent",1
"8153",85,0.645,"Incongruent",1
"8154",85,0.782,"Incongruent",1
"8155",85,0.721,"Incongruent",1
"8156",85,1.023,"Incongruent",1
"8157",85,0.612,"Incongruent",1
"8158",85,0.502,"Incongruent",1
"8159",85,0.617,"Incongruent",1
"8160",85,0.664,"Incongruent",1
"8161",85,0.61,"Incongruent",1
"8162",85,0.556,"Incongruent",1
"8163",85,0.633,"Incongruent",1
"8164",85,0.671,"Incongruent",1
"8165",85,0.514,"Incongruent",1
"8166",85,0.576,"Incongruent",1
"8167",85,0.917,"Incongruent",1
"8168",85,0.573,"Incongruent",1
"8169",85,0.584,"Incongruent",1
"8170",85,0.554,"Incongruent",1
"8171",85,0.684,"Incongruent",1
"8172",85,0.622,"Incongruent",1
"8173",85,0.405,"Incongruent",1
"8174",85,0.55,"Incongruent",1
"8175",85,0.90781,"Incongruent",0
"8176",85,0.84,"Incongruent",1
"8177",85,0.636,"Incongruent",1
"8178",85,0.54,"Incongruent",1
"8179",85,0.90781,"Incongruent",0
"8180",85,1.052,"Congruent",1
"8181",85,0.624,"Congruent",1
"8182",85,0.477,"Congruent",1
"8183",85,0.37,"Congruent",1
"8184",85,0.413,"Congruent",1
"8185",85,0.602,"Congruent",1
"8186",85,0.666,"Congruent",1
"8187",85,0.608,"Congruent",1
"8188",85,0.57,"Congruent",1
"8189",85,0.557,"Congruent",1
"8190",85,0.502,"Congruent",1
"8191",85,0.583,"Congruent",1
"8192",85,0.869,"Congruent",1
"8193",85,0.871,"Congruent",1
"8194",85,0.626,"Congruent",1
"8195",85,0.617,"Congruent",1
"8196",85,0.442,"Congruent",1
"8197",85,0.669,"Congruent",1
"8198",85,0.666,"Congruent",1
"8199",85,0.363,"Congruent",1
"8200",85,0.605,"Congruent",1
"8201",85,0.601,"Congruent",1
"8202",85,0.668,"Congruent",1
"8203",85,0.814,"Congruent",1
"8204",85,0.982,"Congruent",1
"8205",85,0.432,"Congruent",1
"8206",85,0.622,"Congruent",1
"8207",85,0.426,"Congruent",1
"8208",85,0.672,"Congruent",1
"8209",85,0.483,"Congruent",1
"8210",85,0.592,"Congruent",1
"8211",85,0.497,"Congruent",1
"8212",85,0.628,"Congruent",1
"8213",85,0.573,"Congruent",1
"8214",85,0.471,"Congruent",1
"8215",85,0.525,"Congruent",1
"8216",85,0.697,"Congruent",1
"8217",85,0.686,"Congruent",1
"8218",85,0.55,"Congruent",1
"8219",85,0.468,"Congruent",1
"8220",85,0.62,"Congruent",1
"8221",85,0.667,"Congruent",1
"8222",85,0.85848,"Congruent",0
"8223",85,0.627,"Congruent",1
"8224",85,0.842,"Congruent",1
"8225",85,0.507,"Congruent",1
"8226",85,0.622,"Congruent",1
"8227",85,0.604,"Congruent",1
"8228",89,1.291,"Incongruent",1
"8229",89,1.083,"Incongruent",1
"8230",89,0.854,"Incongruent",1
"8231",89,0.897,"Incongruent",1
"8232",89,0.592,"Incongruent",1
"8233",89,1.082,"Incongruent",1
"8234",89,1.229,"Incongruent",1
"8235",89,0.577,"Incongruent",1
"8236",89,1.015,"Incongruent",1
"8237",89,0.519,"Incongruent",1
"8238",89,0.808,"Incongruent",1
"8239",89,1.39505,"Incongruent",0
"8240",89,0.959,"Incongruent",1
"8241",89,0.855,"Incongruent",1
"8242",89,1.39505,"Incongruent",0
"8243",89,1.339,"Incongruent",1
"8244",89,1.046,"Incongruent",1
"8245",89,1.071,"Incongruent",1
"8246",89,0.807,"Incongruent",1
"8247",89,0.755,"Incongruent",1
"8248",89,1.39505,"Incongruent",0
"8249",89,1.209,"Incongruent",1
"8250",89,0.775,"Incongruent",1
"8251",89,0.829,"Incongruent",1
"8252",89,0.845,"Incongruent",1
"8253",89,0.615,"Incongruent",1
"8254",89,0.598,"Incongruent",1
"8255",89,1.093,"Incongruent",1
"8256",89,0.505,"Incongruent",1
"8257",89,0.771,"Incongruent",1
"8258",89,0.577,"Incongruent",1
"8259",89,1.19203,"Incongruent",0
"8260",89,1.064,"Incongruent",1
"8261",89,0.751,"Incongruent",1
"8262",89,1.234,"Incongruent",1
"8263",89,1.19203,"Incongruent",0
"8264",89,0.797,"Incongruent",1
"8265",89,0.975,"Incongruent",1
"8266",89,0.914,"Incongruent",1
"8267",89,0.988,"Incongruent",1
"8268",89,0.968,"Incongruent",1
"8269",89,0.779,"Incongruent",1
"8270",89,0.597,"Incongruent",1
"8271",89,0.846,"Incongruent",1
"8272",89,0.617,"Incongruent",1
"8273",89,0.591,"Incongruent",1
"8274",89,0.596,"Incongruent",1
"8275",89,0.657,"Incongruent",1
"8276",89,1.214,"Congruent",1
"8277",89,0.954,"Congruent",1
"8278",89,0.868,"Congruent",1
"8279",89,0.825,"Congruent",1
"8280",89,0.836,"Congruent",1
"8281",89,0.746,"Congruent",1
"8282",89,0.699,"Congruent",1
"8283",89,0.659,"Congruent",1
"8284",89,0.736,"Congruent",1
"8285",89,0.781,"Congruent",1
"8286",89,0.64,"Congruent",1
"8287",89,0.665,"Congruent",1
"8288",89,0.534,"Congruent",1
"8289",89,0.546,"Congruent",1
"8290",89,0.657,"Congruent",1
"8291",89,0.648,"Congruent",1
"8292",89,0.694,"Congruent",1
"8293",89,0.592,"Congruent",1
"8294",89,0.799,"Congruent",1
"8295",89,1.073,"Congruent",1
"8296",89,0.477,"Congruent",1
"8297",89,0.591,"Congruent",1
"8298",89,0.531,"Congruent",1
"8299",89,0.457,"Congruent",1
"8300",89,1.066,"Congruent",1
"8301",89,0.754,"Congruent",1
"8302",89,0.636,"Congruent",1
"8303",89,0.884,"Congruent",1
"8304",89,0.716,"Congruent",1
"8305",89,0.745,"Congruent",1
"8306",89,0.738,"Congruent",1
"8307",89,0.655,"Congruent",1
"8308",89,0.453,"Congruent",1
"8309",89,0.654,"Congruent",1
"8310",89,0.697,"Congruent",1
"8311",89,0.845,"Congruent",1
"8312",89,0.598,"Congruent",1
"8313",89,0.661,"Congruent",1
"8314",89,0.589,"Congruent",1
"8315",89,0.693,"Congruent",1
"8316",89,0.525,"Congruent",1
"8317",89,0.618,"Congruent",1
"8318",89,0.745,"Congruent",1
"8319",89,0.755,"Congruent",1
"8320",89,0.96736,"Congruent",0
"8321",89,0.873,"Congruent",1
"8322",89,0.569,"Congruent",1
"8323",89,0.534,"Congruent",1
"8324",92,0.413,"Incongruent",1
"8325",92,0.753,"Incongruent",1
"8326",92,0.83902,"Incongruent",0
"8327",92,0.921,"Incongruent",1
"8328",92,0.621,"Incongruent",1
"8329",92,0.707,"Incongruent",1
"8330",92,0.599,"Incongruent",1
"8331",92,0.439,"Incongruent",1
"8332",92,0.454,"Incongruent",1
"8333",92,0.655,"Incongruent",1
"8334",92,0.657,"Incongruent",1
"8335",92,0.711,"Incongruent",1
"8336",92,0.83902,"Incongruent",0
"8337",92,0.748,"Incongruent",1
"8338",92,0.528,"Incongruent",1
"8339",92,0.543,"Incongruent",1
"8340",92,0.552,"Incongruent",1
"8341",92,0.494,"Incongruent",1
"8342",92,0.522,"Incongruent",1
"8343",92,0.513,"Incongruent",1
"8344",92,0.569,"Incongruent",1
"8345",92,0.53,"Incongruent",1
"8346",92,0.65,"Incongruent",1
"8347",92,0.507,"Incongruent",1
"8348",92,0.617,"Incongruent",1
"8349",92,0.505,"Incongruent",1
"8350",92,0.574,"Incongruent",1
"8351",92,0.626,"Incongruent",1
"8352",92,0.682,"Incongruent",1
"8353",92,0.638,"Incongruent",1
"8354",92,0.571,"Incongruent",1
"8355",92,0.84324,"Incongruent",0
"8356",92,0.809,"Incongruent",1
"8357",92,0.633,"Incongruent",1
"8358",92,0.87,"Incongruent",1
"8359",92,0.447,"Incongruent",1
"8360",92,0.535,"Incongruent",1
"8361",92,0.554,"Incongruent",1
"8362",92,0.481,"Incongruent",1
"8363",92,0.776,"Incongruent",1
"8364",92,0.84324,"Incongruent",0
"8365",92,0.791,"Incongruent",1
"8366",92,0.512,"Incongruent",1
"8367",92,0.607,"Incongruent",1
"8368",92,0.494,"Incongruent",1
"8369",92,0.56,"Incongruent",1
"8370",92,0.575,"Incongruent",1
"8371",92,0.84324,"Incongruent",0
"8372",92,0.629,"Congruent",1
"8373",92,0.676,"Congruent",1
"8374",92,0.498,"Congruent",1
"8375",92,0.523,"Congruent",1
"8376",92,0.552,"Congruent",1
"8377",92,0.669,"Congruent",1
"8378",92,0.515,"Congruent",1
"8379",92,0.545,"Congruent",1
"8380",92,0.504,"Congruent",1
"8381",92,0.367,"Congruent",1
"8382",92,0.539,"Congruent",1
"8383",92,0.634,"Congruent",1
"8384",92,0.394,"Congruent",1
"8385",92,0.481,"Congruent",1
"8386",92,0.495,"Congruent",1
"8387",92,0.531,"Congruent",1
"8388",92,0.70118,"Congruent",0
"8389",92,0.65,"Congruent",1
"8390",92,0.471,"Congruent",1
"8391",92,0.566,"Congruent",1
"8392",92,0.637,"Congruent",1
"8393",92,0.512,"Congruent",1
"8394",92,0.524,"Congruent",1
"8395",92,0.468,"Congruent",1
"8396",92,0.68,"Congruent",1
"8397",92,0.54,"Congruent",1
"8398",92,0.702,"Congruent",1
"8399",92,0.564,"Congruent",1
"8400",92,0.602,"Congruent",1
"8401",92,0.513,"Congruent",1
"8402",92,0.453,"Congruent",1
"8403",92,0.95208,"Congruent",0
"8404",92,1.161,"Congruent",1
"8405",92,0.535,"Congruent",1
"8406",92,0.838,"Congruent",1
"8407",92,0.602,"Congruent",1
"8408",92,0.431,"Congruent",1
"8409",92,0.496,"Congruent",1
"8410",92,0.635,"Congruent",1
"8411",92,0.734,"Congruent",1
"8412",92,0.544,"Congruent",1
"8413",92,0.793,"Congruent",1
"8414",92,0.727,"Congruent",1
"8415",92,0.597,"Congruent",1
"8416",92,0.493,"Congruent",1
"8417",92,0.56,"Congruent",1
"8418",92,0.95208,"Congruent",0
"8419",92,0.686,"Congruent",1
"8420",71,1.248,"Incongruent",1
"8421",71,0.618,"Incongruent",1
"8422",71,0.665,"Incongruent",1
"8423",71,0.605,"Incongruent",1
"8424",71,0.706,"Incongruent",1
"8425",71,0.492,"Incongruent",1
"8426",71,0.563,"Incongruent",1
"8427",71,0.876,"Incongruent",1
"8428",71,0.608,"Incongruent",1
"8429",71,0.516,"Incongruent",1
"8430",71,0.629,"Incongruent",1
"8431",71,0.805,"Incongruent",1
"8432",71,0.557,"Incongruent",1
"8433",71,0.572,"Incongruent",1
"8434",71,0.725,"Incongruent",1
"8435",71,0.604,"Incongruent",1
"8436",71,0.579,"Incongruent",1
"8437",71,0.549,"Incongruent",1
"8438",71,0.672,"Incongruent",1
"8439",71,0.611,"Incongruent",1
"8440",71,0.625,"Incongruent",1
"8441",71,0.614,"Incongruent",1
"8442",71,0.554,"Incongruent",1
"8443",71,0.714,"Incongruent",1
"8444",71,1.12,"Incongruent",1
"8445",71,0.759,"Incongruent",1
"8446",71,0.646,"Incongruent",1
"8447",71,0.723,"Incongruent",1
"8448",71,0.717,"Incongruent",1
"8449",71,0.597,"Incongruent",1
"8450",71,0.562,"Incongruent",1
"8451",71,0.912,"Incongruent",1
"8452",71,0.944,"Incongruent",1
"8453",71,0.645,"Incongruent",1
"8454",71,1.587,"Incongruent",1
"8455",71,0.645,"Incongruent",1
"8456",71,0.573,"Incongruent",1
"8457",71,0.546,"Incongruent",1
"8458",71,0.609,"Incongruent",1
"8459",71,0.555,"Incongruent",1
"8460",71,0.658,"Incongruent",1
"8461",71,0.597,"Incongruent",1
"8462",71,0.628,"Incongruent",1
"8463",71,0.984,"Incongruent",1
"8464",71,0.545,"Incongruent",1
"8465",71,0.526,"Incongruent",1
"8466",71,0.608,"Incongruent",1
"8467",71,0.533,"Incongruent",1
"8468",71,1.588,"Congruent",1
"8469",71,1.511,"Congruent",1
"8470",71,1.011,"Congruent",1
"8471",71,0.777,"Congruent",1
"8472",71,0.748,"Congruent",1
"8473",71,1.916,"Congruent",1
"8474",71,0.839,"Congruent",1
"8475",71,0.859,"Congruent",1
"8476",71,1.104,"Congruent",1
"8477",71,1.175,"Congruent",1
"8478",71,0.921,"Congruent",1
"8479",71,0.848,"Congruent",1
"8480",71,1.046,"Congruent",1
"8481",71,1.72517,"Congruent",0
"8482",71,1.649,"Congruent",1
"8483",71,0.929,"Congruent",1
"8484",71,1.335,"Congruent",1
"8485",71,0.88,"Congruent",1
"8486",71,1.049,"Congruent",1
"8487",71,0.986,"Congruent",1
"8488",71,0.649,"Congruent",1
"8489",71,0.838,"Congruent",1
"8490",71,0.727,"Congruent",1
"8491",71,1.164,"Congruent",1
"8492",71,1.05,"Congruent",1
"8493",71,1,"Congruent",1
"8494",71,0.539,"Congruent",1
"8495",71,0.489,"Congruent",1
"8496",71,0.931,"Congruent",1
"8497",71,0.77,"Congruent",1
"8498",71,0.566,"Congruent",1
"8499",71,0.894,"Congruent",1
"8500",71,1.797,"Congruent",1
"8501",71,0.719,"Congruent",1
"8502",71,0.847,"Congruent",1
"8503",71,1.16,"Congruent",1
"8504",71,1.383,"Congruent",1
"8505",71,0.636,"Congruent",1
"8506",71,0.641,"Congruent",1
"8507",71,0.754,"Congruent",1
"8508",71,0.852,"Congruent",1
"8509",71,1.218,"Congruent",1
"8510",71,0.898,"Congruent",1
"8511",71,0.538,"Congruent",1
"8512",71,1.143,"Congruent",1
"8513",71,0.624,"Congruent",1
"8514",71,0.595,"Congruent",1
"8515",71,1.374,"Congruent",1
"8516",74,2.198,"Incongruent",1
"8517",74,1.173,"Incongruent",1
"8518",74,2.136,"Incongruent",1
"8519",74,2.08383,"Incongruent",0
"8520",74,2.3,"Incongruent",1
"8521",74,0.868,"Incongruent",1
"8522",74,0.659,"Incongruent",1
"8523",74,0.72,"Incongruent",1
"8524",74,1.502,"Incongruent",1
"8525",74,0.812,"Incongruent",1
"8526",74,0.555,"Incongruent",1
"8527",74,0.737,"Incongruent",1
"8528",74,0.585,"Incongruent",1
"8529",74,0.811,"Incongruent",1
"8530",74,1.308,"Incongruent",1
"8531",74,0.664,"Incongruent",1
"8532",74,0.572,"Incongruent",1
"8533",74,1.208,"Incongruent",1
"8534",74,0.66,"Incongruent",1
"8535",74,0.947,"Incongruent",1
"8536",74,0.891,"Incongruent",1
"8537",74,0.795,"Incongruent",1
"8538",74,0.746,"Incongruent",1
"8539",74,0.91,"Incongruent",1
"8540",74,1,"Incongruent",1
"8541",74,0.574,"Incongruent",1
"8542",74,0.81,"Incongruent",1
"8543",74,0.673,"Incongruent",1
"8544",74,0.569,"Incongruent",1
"8545",74,0.98943,"Incongruent",0
"8546",74,0.982,"Incongruent",1
"8547",74,0.939,"Incongruent",1
"8548",74,0.787,"Incongruent",1
"8549",74,0.594,"Incongruent",1
"8550",74,0.828,"Incongruent",1
"8551",74,0.567,"Incongruent",1
"8552",74,0.855,"Incongruent",1
"8553",74,0.602,"Incongruent",1
"8554",74,0.543,"Incongruent",1
"8555",74,0.612,"Incongruent",1
"8556",74,0.611,"Incongruent",1
"8557",74,0.481,"Incongruent",1
"8558",74,0.566,"Incongruent",1
"8559",74,0.692,"Incongruent",1
"8560",74,0.693,"Incongruent",1
"8561",74,0.66,"Incongruent",1
"8562",74,0.534,"Incongruent",1
"8563",74,0.524,"Incongruent",1
"8564",74,2.305,"Congruent",1
"8565",74,1.617,"Congruent",1
"8566",74,0.553,"Congruent",1
"8567",74,0.543,"Congruent",1
"8568",74,0.522,"Congruent",1
"8569",74,1.063,"Congruent",1
"8570",74,2.02767,"Congruent",0
"8571",74,1.235,"Congruent",1
"8572",74,2.182,"Congruent",1
"8573",74,0.965,"Congruent",1
"8574",74,0.722,"Congruent",1
"8575",74,0.842,"Congruent",1
"8576",74,1.153,"Congruent",1
"8577",74,0.56,"Congruent",1
"8578",74,0.82,"Congruent",1
"8579",74,2.02767,"Congruent",0
"8580",74,1.358,"Congruent",1
"8581",74,0.725,"Congruent",1
"8582",74,1.167,"Congruent",1
"8583",74,1.018,"Congruent",1
"8584",74,2.02767,"Congruent",0
"8585",74,0.802,"Congruent",1
"8586",74,0.934,"Congruent",1
"8587",74,1.033,"Congruent",1
"8588",74,1.66,"Congruent",1
"8589",74,0.833,"Congruent",1
"8590",74,0.631,"Congruent",1
"8591",74,0.685,"Congruent",1
"8592",74,0.689,"Congruent",1
"8593",74,0.515,"Congruent",1
"8594",74,0.88,"Congruent",1
"8595",74,0.717,"Congruent",1
"8596",74,0.617,"Congruent",1
"8597",74,1.349,"Congruent",1
"8598",74,0.654,"Congruent",1
"8599",74,0.65,"Congruent",1
"8600",74,1.133,"Congruent",1
"8601",74,0.863,"Congruent",1
"8602",74,0.727,"Congruent",1
"8603",74,0.834,"Congruent",1
"8604",74,0.935,"Congruent",1
"8605",74,0.787,"Congruent",1
"8606",74,0.692,"Congruent",1
"8607",74,0.66,"Congruent",1
"8608",74,0.666,"Congruent",1
"8609",74,0.738,"Congruent",1
"8610",74,1.273,"Congruent",1
"8611",74,1.079,"Congruent",1
"8612",81,0.963,"Incongruent",1
"8613",81,0.755,"Incongruent",1
"8614",81,0.853,"Incongruent",1
"8615",81,0.616,"Incongruent",1
"8616",81,0.825,"Incongruent",1
"8617",81,0.688,"Incongruent",1
"8618",81,0.683,"Incongruent",1
"8619",81,0.615,"Incongruent",1
"8620",81,0.664,"Incongruent",1
"8621",81,0.662,"Incongruent",1
"8622",81,0.978,"Incongruent",1
"8623",81,0.626,"Incongruent",1
"8624",81,0.774,"Incongruent",1
"8625",81,0.728,"Incongruent",1
"8626",81,0.755,"Incongruent",1
"8627",81,0.597,"Incongruent",1
"8628",81,0.674,"Incongruent",1
"8629",81,0.773,"Incongruent",1
"8630",81,0.682,"Incongruent",1
"8631",81,0.706,"Incongruent",1
"8632",81,0.605,"Incongruent",1
"8633",81,0.505,"Incongruent",1
"8634",81,0.859,"Incongruent",1
"8635",81,0.626,"Incongruent",1
"8636",81,0.906,"Incongruent",1
"8637",81,0.61,"Incongruent",1
"8638",81,0.559,"Incongruent",1
"8639",81,0.592,"Incongruent",1
"8640",81,0.657,"Incongruent",1
"8641",81,0.88,"Incongruent",1
"8642",81,0.563,"Incongruent",1
"8643",81,0.596,"Incongruent",1
"8644",81,0.652,"Incongruent",1
"8645",81,0.624,"Incongruent",1
"8646",81,0.614,"Incongruent",1
"8647",81,0.731,"Incongruent",1
"8648",81,0.697,"Incongruent",1
"8649",81,0.695,"Incongruent",1
"8650",81,0.734,"Incongruent",1
"8651",81,0.65,"Incongruent",1
"8652",81,0.558,"Incongruent",1
"8653",81,0.686,"Incongruent",1
"8654",81,0.633,"Incongruent",1
"8655",81,0.9,"Incongruent",1
"8656",81,0.962,"Incongruent",1
"8657",81,0.502,"Incongruent",1
"8658",81,0.709,"Incongruent",1
"8659",81,0.767,"Incongruent",1
"8660",81,0.895,"Congruent",1
"8661",81,0.693,"Congruent",1
"8662",81,0.575,"Congruent",1
"8663",81,0.599,"Congruent",1
"8664",81,0.676,"Congruent",1
"8665",81,0.668,"Congruent",1
